Payments history for,aarp0gscrepras0dzybhga6v8sx9us09sehja5x7y5
From,Tue Feb 01 2022 00:00:00 GMT+0530 (India Standard Time)
To,Tue Aug 16 2022 00:00:00 GMT+0530 (India Standard Time)
Total,4013.824564818559
№,date,txid,amount,status
226,1659636982,0xab8bd300ae16ea6e472d761c5a021b9a86dc9cc52775f094516142a6ecef6aaa,1.74395129207,true
227,1659632856,0xd0ce0f42db078933477433bf18f818f3306c6e4c4b04d8390487ea15c449dd15,1.45345332099,true
228,1659628772,0x4132180662958d9f995dcd762b69f8b1cfe2d326536693d6aba5c7711d1a9915,1.76102225812,true
229,1659624648,0xf14e7ec2eb7a18c8eff11cc17eed95128d3a8f16137ce7b258838219ac96b200,2.02600904804,true
230,1659620520,0x1b8253d051ec66b0b75b3ce31e0648a447d05818c2348fe95c2e3a8a28a6669a,2.05541301606,true
231,1659616308,0x569007cd114ea88b6107a9bf12c3f1a504cb8df2e02107710932a9238aff73db,1.8902573051,true
232,1659612179,0x770eb81510f11cd44d15ffdcc85337d2d7a1567c0b3fb730a8e3de8a3ea155d7,1.65508368713,true
233,1659605887,0xc87b5fffbc846aeac3758fb0709fbe24c1bdc71c624e1a1609f9b01125058c9e,5.48083553178,true
234,1659593228,0x69c523f817074fc6fcffca3210b0912674871f2ed52610690d96b088d3d05ebc,4.26464209391,true
235,1659582931,0x561148c40f35165a008c9daaadd6cdf111b2a4f50247bd579252227108f6f344,4.69314983412,true
236,1659573511,0x68a8e049295889233c08703b7d8152c4d596321813cd6de11a81c84352bd4cd6,4.65351071289,true
237,1659562140,0x80b3fa793865f5dada471d63e25af2abaa4d4ca45eee405f459b1e693ab61dac,4.88290194584,true
238,1659552276,0xf54f77f3d957d3e1d3c49f6b7cb83de651f6a6e2a9bd5644e2c7b31cbae2e1c2,4.37600571114,true
239,1659540916,0x033f86eb5da69606339c7bfa413c913065cad9cf88e39a159c6169a3257005bf,1.03150854015,true
240,1659532734,0x74ba8ae176716ab2463705f42958ceff542f4b98b53656dfbee593e15ac87ec8,1.68812458482,true
241,1659516849,0x5eadf2b41a5bef1f7d6f0fc9192a89702d2d0e222c615f1e2c7c98e36e80e972,1.59921181309,true
242,1659505654,0xb91400020be90a2553ffae4fa4370d5dfc7ad547de0f4da87f3f9b728c2b2262,1.34671026245,true
243,1659501578,0x5c3f71076f25e38a66488fa9320d4b7b8930a9c232eb02fd33ce7f1de1b29b6a,2.2167949933,true
244,1659497463,0x034c571546dcd911a35b1e8c8df7b4caccce27c8d14198d6d1ac054c55d6ce66,2.12383295833,true
245,1659493265,0xa9671fde1e8325e3e8b332dc81f4279d5a0a4a342f92dc9a09e89b55c294b07c,1.76332397756,true
246,1659489146,0x2acb19615dad6ac457777816b0617bb309210a6e2077bf2f1deb941c010fc04b,1.89042143558,true
247,1659485028,0xf69f9737ea92b48ccc7f07ef71260e37a796b307f690d9fea4efe2941ed87d8f,1.28967223216,true
248,1659481033,0x0ba5c665da2060752682d85563f494f98ad24bc519d256ca0491d9d5761d34e9,1.65349044605,true
249,1659476876,0x62638c3f72191e0990a1e21e69e7fbfadf50f08f4eaafd54385ad2f4b557a0c0,2.22794404677,true
250,1659472678,0x31e2eb50ef2394a9c5e4530867200cc9abc8a85c60a515b793798671ab030756,2.00189042696,true
251,1659468604,0x5ee8e61f6243d6c7b20ef54f71f5f7309e05b49d1d413ba02db72753aa2855cd,1.60760015569,true
252,1659464528,0x26000a9b87f565ade6054ccb1fc25b36175ef23d8bed530979f13f78f7e4c777,2.04478780031,true
253,1659460369,0x0cea26a8a86b7b28b140f7bd44bbe16dcaaf6bb87a1140095a220324b4035a6c,2.16754567686,true
254,1659456291,0xfe923fc92eabb72e4140ce65b91f79fd40b15b9a4ebba193fff0b5734d3801da,2.05583785978,true
255,1659452173,0xe4cb060392ab2045f9eb345ac98a8a50f8d970252c172e7f497b4cb82ef797e5,2.05785114827,true
256,1659448011,0xae425956ea69ce92255b99754d8cfa63df1bfbd4edb8fc6e39376474990cf6ac,2.15108794611,true
257,1659443932,0x53eadadf1d8e6f9277f9d82445b324b2073316d732e427d5e4ddbcbaeadcf0b2,1.21370057377,true
258,1659437572,0xe6cfc16564c7a1aabfb01aa5819a4d9b85a96448d413edd137dbec88096e08de,1.88376630026,true
259,1659433537,0x1b77ae02ad060c075be251efbba78d0aeceec8cd1fc49a2b50fda62f7e34abf0,1.43325161195,true
260,1659423225,0xf1b9b06dbb86fba4c1a0ecbd2ae5ab2238268cf8cbd1f3d9ab0a22813a558df2,2.30859464381,true
261,1659419018,0xfec28efeaccd089f1bb6c7a6f436decefc8a5f8f73e665b681ff38007e15860e,1.73721839355,true
262,1659414938,0x378087981ca24aecad7bf3845f9c6f350ee9ab73a9cac74a15f41d6ee2d18197,1.76033342589,true
263,1659410865,0x4280549bc326ee289d3f2ad134dcfd2f0b0edcda1c61e9cf53660c4cf97e8a8a,2.00213326012,true
264,1659406789,0x8be4359ede9caec5ab42cf4e19701836f4fbb5a96d761cc851b8cdd3e5b0a4b2,1.69477461973,true
265,1659402635,0x4705c5f8a238493e1079bd9f0b44836b701ddc2ac2f177b55464f11260b33ad5,2.03060715158,true
266,1659398478,0xb1cb016e145315722e83ab9b1f7b85b3d48597068f5f6327855b7127edde8c84,2.37817346831,true
267,1659394318,0xc5064be460c3d5af01f5c6bac0688a11bb4d1ac48ac7be13fa14518ee06e157a,1.78703917622,true
268,1659388163,0x638bd33a5815be50786a9f1285c34e105c1c30cf9c69b22fab547c9682aaf0b7,1.28210559655,true
269,1659384168,0x1af54bcc0f8f3c5ce92c8f5f32222a6cba4ed4904ff275a3dd2f2f920cc1d2f5,1.80851620589,true
270,1659379971,0x27856b79fce5de42ae58ed1f2751cd1da41ff0e27c9e36f208e950d382494747,2.16008421471,true
271,1659375769,0xf246abcc23298e8275f23c32b283a5caf59396a270796f5c83c9a6e39c65d834,1.86719630473,true
272,1659371603,0x298c29a1cc7faf11f987f55413a4a4b65676bf1619017328fe3df0c3ab1745e9,1.79285611165,true
273,1659367484,0x9108a0e1b8c6c7ff6ab71ae4e3b206b9f64b010a7ea7713cd6dce2550459606d,1.79876298419,true
274,1659363406,0x006c0b930649ae6269732a4443cc121d12a73685c5ec3910e2938d27d74b2ccf,1.34996568326,true
275,1659348936,0x1e355b1b759659ae4029daba64617525aea336c66c1861d9bef51b3e7d38ce8d,1.36590914676,true
276,1659344701,0xb5640093088276a517f8a9488e7c4ea533aee19042362b33404a629850578d09,1.76867792449,true
277,1659340590,0xe320c5c1cf90786c6c320551f85987f6780e63e36990499785dbeda2431e3ad5,2.07199760867,true
278,1659336479,0xa7a64037d298a6361e79297684f7fac19ef2820959fe7968636019ab85b184f6,1.32199205343,true
279,1659332368,0x5baa5759c18e227f5f6656ad8cb55ca12b2c1a61c9134a155006817f62a59e60,1.81720958204,true
280,1659328297,0xae7affb7cce9014fa434ae6b559f961dbf62aea102eed7d206f8c4fd864daaf1,1.96370619469,true
281,1659324224,0x042f2e3ee2e54ba74c734676c760c4b9e24db64287f30be73dac3717ec45b4cb,1.98927058629,true
282,1659320195,0xf32455de1ebb155c16c87ea299ba2c50f1aa181c0c3a259720aa5c04c5462e53,2.03492837761,true
283,1659316042,0x8ed1685663ab9eda7dc906a3fe16db345e235c6860bc41dffb7facd2b0622785,2.35317186322,true
284,1659311847,0x8fef9e87d52262c5ed5ab567542f8ba20c2a646bc6317acfb8aec0f022b2d827,2.05467120172,true
285,1659307695,0x95b49bac91fc432b1de12252be11920252398b068b826fe72471358339b41794,1.85927186041,true
286,1659303665,0xe503f36bbd7c74d46be0eca9cc485688fde71a3b9af1f6d129fc502bf2d1f363,2.3394500274,true
287,1659299513,0xdd83f1cabc61cac0b5c888c12ca4b07d76b798ea21c72e0beebab8f2e33038f1,2.24356858385,true
288,1659295361,0xa3357a17869cf32dd56584deba1425523ea6682fefcb74c3d7a8f1597663b21c,2.01401428835,true
289,1659291250,0x5408dd1f7ad3918c84691841e2136e80a1d5132bae3f7ff0a2beacee6ff97c55,2.13617502621,true
290,1659287017,0xcd5b23d44d4261f44133846accce6141eb00037d9ee530f0674d14246a78953b,1.70161536607,true
291,1659282987,0x36656b9f08bf96ce13aee98e9c18da682c403248266a9630f84778a104c39c41,2.07785837833,true
292,1659278834,0x32bc6ce0d773561e24cb0ce8bdb2e8526271551a7284d591a013c33f348a70ee,2.4197616915,true
293,1659274642,0xf9e3e9a3b22e8f89b3a32f52c96d87aceb838f5a3c033dc81fbe804f47092d78,1.84944912389,true
294,1659270530,0x83a18d81024cfb183bb4ec225ce40ec2f66cf80726e73d23a9e01195e419c8c1,1.86496561858,true
295,1659266502,0xef18f2f9918ed68240709b9d5636785dc81063e326decb428576dfcc62191abe,2.08261607635,true
296,1659262390,0x2f7960ebb7321c2292aaaaae551f2274492f6969ad2e63109fd4897c89c8cf42,2.1637279114,true
297,1659258280,0x5e00800a2ab7129efeb5a84a56d20bf9614207bfbf0475d4234e448f2736f959,2.05538326569,true
298,1659254167,0x423a0237b74504232c1b4173f7a4b00f521ee02f3a4327681512bf740a95f2b7,2.1904649834,true
299,1659250136,0xbe15d86263577f76bdb63c4fa600c718a72523b6935f531d06e3faeb0e593de5,1.75527475897,true
300,1659246020,0xfe1ed4d0e9b8de1123bb9e5de6908c581fc26ac36ebe03b0cdde72dbe23b2771,1.87233480463,true
301,1659241908,0x14d848393ea942cb42abcd8dace0017e352ec1ba3cd3690c4c0b8bebfba9fc1a,2.20239454927,true
302,1659237796,0x316265aeec26a7a05c5bcf374a514324d27d2818cd79c4768f2b9da0beac1985,2.0900306243,true
303,1659233725,0x63eebd782617db54788f50daf19ddedcb16f89a146c034abcad58ee604ad226f,2.00995199359,true
304,1659229694,0x1d3520ba7c83d2a284874a77f2cb3f02b4046e1c27c58c8d4d6773b6183923a5,1.82796820758,true
305,1659225661,0x76aee03e51ebd72704c391e93ed1bafbff30e5cbd5453d7358a51492780a9372,1.96898963794,true
306,1659221709,0x8a413c88e1195e841fda1d0abe8566d8c23c37bdde765d2e358ec90a40d5e864,2.35573116857,true
307,1659217472,0xf306e6696c8f8041b01df326042c4df6b8b1fed6e9265bc15489cf4f00d96489,9.05927211485,true
308,1659199002,0x6b08babe6198dab829d0bbcc35fe997c34ff291fb1566ee7541a4ecc1ee02682,1.8167348528,true
309,1659194929,0x1285acb8396b6cfcffb3ff5d8ec010657bcb4c348d3edbde6be6f2bc9a3fb328,2.29934912291,true
310,1659190775,0x42fc7d70d76eb303610fbbf43ade610845e0850be7a3c944551501706763a2d9,1.98470345075,true
311,1659186662,0xcf5149093f1452df4c2871b05f8c2c9b4093df91ee0b43f34525921d36cc618d,2.03401496192,true
312,1659182630,0x070ef852249df34f891bbf0efe0a56dbd31544f4ca2d7ef0d16ff0a53a0961a9,1.63309545502,true
313,1659100644,0x77ead5fcf3b13d0dc3ecc0eeba8eae520df3bf877fff3c961b96746f682ada88,1.8659504009,true
314,1659096530,0xcff831c1d4afadfa7b7b4be0ba726ca5869b88b37ca11fb0c5fb3498260905ef,2.09939750628,true
315,1659092499,0x8aa18046bda2a3abd2a54a35b572e8e47319cb7cd2bbe9b24b8156b0eef3e352,2.04564026681,true
316,1659088386,0xa2acf8fdbbe8b6e36211cfd6de660d1b624bb2f2aacb69b9dd2f64c679da99ac,2.50359078417,true
317,1659084187,0x82aaa66968aea6d7024f68ce9b02090ca46e77fe97b9da37f91713f43c3425c0,1.82993890774,true
318,1659079993,0xf2dd5756d72b92bdba95b1c3a5e0c4cf82d756664220b1f94548f5df99a7ec1e,1.47588955606,true
319,1659075921,0xefe51ac229b4dfbb35ebe2f5f3ca160899e1bf308120e1b5058189fbc811e5a5,1.93802206715,true
320,1659071769,0xc49d4e39be477c63b2e7acc9d7430b5f5a6dc675b989fe8878887004bf6cf57a,2.11090567974,true
321,1659067696,0xb4c34e079f69cb12ae49c13217365de336d60d976d8dfd448e2d8425d7450a6e,1.81760758281,true
322,1659063584,0x90bc9a61739d37e67e81e3e7505f52bf44094cde959b45541a0bcf990175b88e,2.04643866183,true
323,1659059472,0x6baeb05b773a0295a784d5b4c39cec2ea8a125e114ee64ef08ba8ade1517e62b,2.09631134994,true
324,1659055440,0x8a67e38f24ca17f5a9b5a46d726df54172893a804b989e58fbe2c92d17045c5e,2.24707269531,true
325,1659051328,0x0c9bc4420c332aa548c49dd59a14419b181f197ff7bbd3f50cb86340b390ad15,2.15540409132,true
326,1659047215,0x9f72cd92d2b2c8bf22287f02707abe487ff78fa39ec8754de01de341da468162,2.07832452648,true
327,1659043104,0x1b344bc7beafe4f2a63012c87325920ca24d9acba30cf32d178c5a62da833e92,1.92847093317,true
328,1659039113,0x4ddf722c2c638854967e81cef7e65b80646509e19776a1962d390ed1e75186a8,2.25966097131,true
329,1659035041,0xe3234d55db6c12e754c4d8d12892e0bda7aaf07f7da828472a86ea23cd1ce898,2.18370127299,true
330,1659030968,0xffa2266b37e7dcb8c6ce8d5b193f26fd7f1105ec71f926364a599282d04f874f,2.30295848138,true
331,1659026977,0x6d7cb93fdcfbfff99351aadea19470f55aeed3fe73ec66bfd87fa120637f2d02,12.8989013329,true
332,1659022496,0x26486ca962dd8b3a3806ae159b3a20771f0889504a84e11be07d6afe18e3e226,20.3459605043,true
333,1658959527,0x74d05327f4da741eeba9741ecc4ca2abafa0f52b053d09f66448c67b21812499,4.26114443056,true
334,1658950410,0xd5621bb6ca55775309fce8b4f8658531e0ff250cfaf1d9ae1b4a1940c0a8d18c,6.36475794902,true
335,1658934807,0xa8956d0edc35492636dbe47f07973fa57ee3d00ec717f0419ff0c00d5f9f33f5,2.12767597204,true
336,1658920834,0x5716cc49dc536e0c02f3f432590b1eaa97d559ba6ff44048eb64ae5c770d06d5,1.83642392896,true
337,1658907869,0x7c98c06fd8dac44cbf297ecf9a1f74a05871e85f81a8cdef91e06c649bfdb85a,1.79610054061,true
338,1658903380,0x6b2907eb361f82173b3ad5f2928529a7b946f9ec3e9d2f89a7d585dbb9b0312f,1.45861287474,true
339,1658899268,0x5531bcddfdd6c39fd1d04b7b0f1564920a8727d0bd893b4739aa20f4c6958ab0,1.40460049044,true
340,1658895239,0x5e4a485e5d7bb4cd64f43add64ba722ce3d546322ef3af70e85f8a1daf5e53cf,1.51216432272,true
341,1658891085,0x1c9dde8279847f434836f11db35d2de9a93e55f762df660080acc93f3ee23cd0,1.84528382159,true
342,1658887014,0x0e18f3c27defaba5f17afa8103c068b3522a7f9b7274797cc7b51ae137604127,1.61970826582,true
343,1658882861,0xd22e563844012fe9cc0e66f4c5ba9bc2c137180c96018e5233eee0d1d2df9c7c,1.88170907668,true
344,1658878869,0xf6a52d7ef8a3a68aa377f169d66e615e47679dadf36bf63eb9412d34db60acb7,1.91219032482,true
345,1658874756,0xbd0a6ddba886fd3421f80f506e326376f4d01101fdac613ffd79a93b582612eb,2.03758482799,true
346,1658870723,0xd6b982788f89aed01426ede68feb89e7934136cc987bc39a1ac64df04c218943,1.17895695596,true
347,1658864574,0x3cdb3871dce7e97c3428c260e4fa986f2f8e26b3bb4a550eafc50a0f0a4a5ff9,1.9382137072,true
348,1658860381,0xac5519981e79c66a1158b24f579b90ac31f9ed59eba70e9624afeaf2db0f8a9f,1.95818878169,true
349,1658856229,0x1220d0d287a0101bfeb4a4f3e0a86a54a41a014026fa51e8c6fcffbcc1928040,1.94000163244,true
350,1658852199,0x359c37411a6016352773d1d2c55f3e41f1c4b51383adf867f4ca66f6b686fdd8,1.89184792117,true
351,1658848087,0xb76ec04693c2c80e0ecdec12eae782630d88c65270607a0ead71272b9eff5655,1.65598280441,true
352,1658843972,0x3f5710f2099568073b3eca7d73ad1288b75dc51706277f761402903fff51de2c,1.74720771585,true
353,1658839900,0x408c4b2dd9757613bc8bad117042b8027c4e81c7d560df5cf5feb2dcb56986ec,2.00614942401,true
354,1658831671,0x78c344e996960b0ec0ca37d7a3e0c252f073c0616dd361509b2519bd9e126d3e,1.19724192716,true
355,1658827558,0x6ce082f6e0449f739c73417f3d6eed734b2f2e556895f7dfca7d7c9ea58c67b5,1.77029312967,true
356,1658823404,0x60dcbafa9fb19445d045c81f662dd15f209df5d2862e8cbf23ffc3be082d9d35,1.69543396738,true
357,1658819291,0xbabde4f709871e7b131afe0de1c1e1dbae8a1b7aa9e9668cfe5f8dc841cdc794,1.81527632811,true
358,1658815259,0x79d4d3899aa065cb97b2dd92a93fd52ea08f4e4e5ccafddb5b5a8af300254c43,1.86420926285,true
359,1658811228,0x9e3e7abcbd0ef0caaa206e7d921c0f6b5317816bf4363803a4bb8f4c4f2a90c7,1.77626096682,true
360,1658807157,0xa75eebc22171c8daf028fb3777577bddc12fe052017bcc9602642346bcc370fc,1.42084533351,true
361,1658803125,0x11d4066c2f6745591a0cfe048198451736fa665b0bea672e4dc74a775d4ba78e,1.85923340646,true
362,1658799011,0x23d939fdd64d6fb7ede54e582d8eea44e7cc4f5bf0732f4f958a2f0252eb39a9,1.75294568193,true
363,1658794899,0xad245b3ee8096d197cb035dce6d90bb6a3754c4c713ddb116acc76cf8acf1369,1.93694783981,true
364,1658790786,0xb65db4d4908cb3b953042f7b0ebcc0a51ec659d37d9536722961bfa258ff4c54,1.71166502113,true
365,1658786714,0x24ad7c5f0821cc83004e2ae0e319aa99b73a7084279b43f130c3f990d7fed5f9,1.86376676828,true
366,1658782644,0x0b45b3d57a510fa27a3aacaa4710a2516849619fca28e55ca642d4f12e721a0f,1.90503181682,true
367,1658778572,0xf63a5bbf60a8f9262ab22861012097432789348c6e32801dbddd1abb8ad2eedc,1.65915003515,true
368,1658772421,0x95914e0a03a5aaa90fd37ae61923417d2070f55280856fc7eae9a45824a6464d,1.67034188513,true
369,1658768306,0xb8529886b2b14d69b272635b3cef4f7660f9596a588213599e67269804651d56,1.62969575686,true
370,1658764272,0x7e74ec7fb7c32b590106789499c5bfa19b039c74505268aa2b2bed606b45c1ae,1.88167078538,true
371,1658760156,0x24afccc72e39bc138b9b9a7a692f4cef5f8fb66301a7e8e6c48f0f678bbfa26f,2.0017150244,true
372,1658756040,0x7bb35b08683eab559652d7647357276d11a924f63cebaf8bab0d1365e081bba2,1.5137237164,true
373,1658751925,0xf9c07f662ab220b39e148670e62efbda37e37d0de0fd59b7044e4bc9bd86a15b,1.32734804228,true
374,1658747893,0x857b3c42b564841ab1546673a52115b361311b189b49f45c2db92b887e5288cc,1.99234199049,true
375,1658743741,0xbf347b89a279c95e6807f08c227d0f12ecca084f1c3c1a417e2aba9ffdc189d8,1.69288437135,true
376,1658739626,0x34479e559930ff7bf1dedba749c3c05c368977aef8e83b9f80d8ec5b494cd227,2.01117080601,true
377,1658735550,0x2cb4610436f1eb8bbadbd9e7dfad20145c15a41bdebff9841e8f8262c34e0f3f,1.5997299093,true
378,1658731478,0xca97eab5959e80a9763983523b44bcbf8113bb7aee46bd9461bc6a6222e01c5f,1.89603008408,true
379,1658727488,0xb767ccbe0e9b94c550b5bb3f515183a0bf9104ce4befe14767bb8d5887d4bbeb,1.66686206799,true
380,1658723456,0x4172e3ca79702ba6c15148206bc1dc2583aaf79fdd75c8668db08f64ee84dbaf,1.53714030375,true
381,1658719343,0x4ad30abd7d1fdbfb7ae7db3149707ea0e95b0721cd62bb9d0540b3df90940ef3,1.41645997109,true
382,1658715312,0xb470c9329840c114eb82e90a51e010022ee10f06b7dabaaf4075375cd7442e95,1.5411625926,true
383,1658711282,0x584142b775a3a91b1ec8111856b5d05cf56f1fe3b27b9888fd5514ab4ba727cd,1.56247646192,true
384,1658707250,0x071a2e661b7c0dcb4d1040051dee8705c134f56aba0eb8449dd5ef456329f770,1.64749418025,true
385,1658703053,0xbf27f226378e5d75c825613b564431d0f04fb9bea805afcce6e9e1ebda1ab9b1,1.87150331525,true
386,1658699064,0x923d68feab7853c644682746c5edf7f7add227ceb07ef8d3d7bf85a10641742d,1.5798681171,true
387,1658694990,0xec9f5b16f94ffdf777a8ee0bad9f01ed16864fedb3cc962df4754afd8492ede2,1.54231615829,true
388,1658690958,0x4f36f500acb7070519406ec99adceebf6856ce2f5fe6ec648cceed473be0abdb,1.8311572994,true
389,1658686845,0xc8c99944b24245fb3d9a00291be3877bb0fb0564984e845d8592b5fb8e57428d,2.00906238788,true
390,1658682733,0xec5040219b027d9ac71b9631fdc19625d6d7df74b7bbbcf2a037540673ca40c1,1.67999926407,true
391,1658678660,0xcd7913e69e35bad97cd5361ff9b98087545b7dd5c0084d7172b18ab8f69b425f,1.69261393028,true
392,1658674585,0x2d0001e5f294b1e8af50cb2d953435f761f0e22d62ef6ef6799cc99135bc3d35,1.88101381863,true
393,1658670389,0xf0f6a35398713dcef259d98856c41ccce7127e09956877f13934c7b93f766cdb,1.77931635207,true
394,1658666275,0x62b8f67da701a851ff2e8046c6d98f28dfc6a453f835a19d971875317a6ee2af,1.79374025074,true
395,1658662202,0xb88a9268fccd8ab44db8aa2409fd611f009445cdd8d50d94214b32518530b0a1,1.51708802799,true
396,1658658090,0x34f22cb4d7df5a30dff7f318bcd6cf7fa6576518250ff3bb457abd750d62effd,1.75264206809,true
397,1658654019,0x080e8aacd43e2c7ad47b3e649fd9ad69ca894fe7375d1f071b1d00a2633678c2,1.83845503949,true
398,1658649986,0x5e23b1afabad6dfb446c025c1e5845d82a2652b0938daf9bf5e9edcba5d4e913,1.65197632317,true
399,1658645829,0xa39365bc42b9788e1ff824e214ee8dd6dfb83a205097105b31c85bbd9bb15107,1.63961848619,true
400,1658641674,0x2acd54c8562b06b26e0ead2a3d566342e6444269ac180c3b55493b901efdc9e9,1.7060024136,true
401,1658637602,0x9e5206f52f4533a78558fdc58edc834d50f415eedd3f4128f41e5d0ac22111d1,1.65090748019,true
402,1658633448,0x9705908cfdb8927f5c6b3e50cbe20ebd6e45307c645cb6fa9d62dd0cb47a1fca,1.59323354906,true
403,1658629337,0xb51917d03752449d20a8cf71828d037be64b52d705b72ce1950083caa0b4a1a5,1.32976466905,true
404,1658625224,0xc9a23263ea97b070b9f5991334416f513af3c60d067943a730e2add29be0ba2a,1.85845965711,true
405,1658621113,0x8dcacbd1a7ed33640be274cd0b8878a18a5baa38b9440bf752ca3113c7fd7538,1.77128881278,true
406,1658617081,0x33b01c87e2d28c3392d68122a5db301fd36f099846be6feb0c33ed065f0e4a83,1.47676202829,true
407,1658613010,0x64171923d7573eba5fe9c81cf05e5db07b3187e1135ef0ea5c9a5c5feb094a6a,1.65619919778,true
408,1658608856,0x55a8689aa36d9823ca5eabab2d07d3e24b7762d4cbc29a5a13cbe3423532bf34,1.78671859478,true
409,1658604825,0x6ceeda609464d53c10fbb7284e0b2d0dc43139eb6b23a3b06d007085d048dde1,1.52579412922,true
410,1658600711,0xba574739fa3622530bf10f33a752f1468b9a889735cc5944a4f81e2ba30e38a8,1.69218404696,true
411,1658596600,0x61788b84b5e1e69f04b65a3d3c5177f8636408aed2454ff035907e345894e401,1.69916220061,true
412,1658592529,0x3d82ebc2309dd95e7d27476047fa0be66137af101bac8ec7e69c0472166dbd53,1.53575895365,true
413,1658588497,0xe39cd56d88e6bb4d460d0282ba6dca4b8172962c2b04113259dedf2261a30260,1.71367256688,true
414,1658584300,0xdbea589446828eaf678babcd98111c25302afce2aedbb82a431523f34f0474e6,1.66099240421,true
415,1658580228,0xefc784852dba4efa601a247774c68a3b26cbbebd5c9320e9670dddebae523492,1.45069805439,true
416,1658576115,0xc19634545a3fee589fc9bc8bd881a4d706900b1df65d3b9d9fc2cc4034a106f1,1.71822208526,true
417,1658572004,0x401a985dc4ab7bdb218a3c6de2fc10ea01eb45abb40e0e338dccac9ca91824d4,1.51243153448,true
418,1658567973,0xc64b9aaf84e8849cc84a60abda2dd0a3fe8271e969bebd6e212c6c80cf0a028d,1.59930721907,true
419,1658563859,0x3c13435f9a80481cf5c8514efe25568bbc698a577e0a66bd6495602509a86c46,1.66736539576,true
420,1658557793,0x2f1952242f2b2d8acd9de898a5d5ebc9dd0254f9496f3a7903b6a2fe0a3df16a,1.27512047268,true
421,1658553761,0x2459f3cfc7cfe79fc68d05e49ff4f0247733b317294be5d027bb60b3d2804816,1.42998171812,true
422,1658549648,0x12a98df818514c2b83317699db35ee272053a91c8442f37310b7f1600d06521c,1.70226724792,true
423,1658545498,0x5c929500b77a8c0c9191e61b6689a339dcedda698f095c943fa4335f46c5c5ef,1.52772256257,true
424,1658541467,0x4391ad857f047192d5abc639a5bd90a332872774555721c8d1c7222757ae1089,1.3732831135,true
425,1658537434,0x396922c75c2c6b294a5ac71f0531d67231ee22ea0a94a7b81c75b89fff28fc1d,1.73514510727,true
426,1658533361,0x9baaebf02cee2e12f3ed75cc672206d555ec79c58dd44ea838289d75cb899d04,1.70775710598,true
427,1658529291,0xdb51d331d627ae5dfeca35b755fb73fc19343a63ea7af189f378936d7cf5b83e,1.58276369722,true
428,1658525179,0xd23ca232c67c496cb223cce87256dc2ba429bc7bd7079403bfb80056cc1b447f,1.76800104872,true
429,1658521107,0x4cbed4ca04ad45ff2f2312796507ef0cb76c530cca2ff96c169161d339120fe0,1.58934711788,true
430,1658516995,0x9eb3c8def267d7075df158a173235eadc896485c11799f2e17848c8ea3609821,1.73825770457,true
431,1658512927,0x622e61de386a3c99e5c2433ff004a16ad2f72b21a4c86b77136db24a6aaad83c,1.79784316863,true
432,1658508814,0x77d4384dcae19f13db5473f0e57aa9e164e08550591ea36d2b06aaa739b45329,2.04072787567,true
433,1658504743,0x30a06179f9110a552063f57e4434d1a7663d808769d39f2a96cb7174d1e0bb8b,2.13650306718,true
434,1658500589,0x11fc86e938428e41d0f41a6758faff494402a1831e9d6db3a3d42a2badd34143,1.01677162573,true
435,1658496434,0xa6bde1b2ee85594ab1641eb8bcdbdb7ef635ca57635bb0e2c604fbfa62baac54,1.70087072503,true
436,1658492364,0x2212aebb2badb6f1ece70b85c91dc4ed53995411261ab077b2fce9221dfc8652,1.68392082589,true
437,1658488213,0x00642507a4b5a06780a8891ba417917bb20967a16807759412cd33a90364a944,1.43195372099,true
438,1658484182,0xe0db6f027b2fda02653e98056e92898dc7cb9d73f5baf54fb891bf7aef5a315e,1.76846357638,true
439,1658480111,0xeb6b24e1d3ecfe013961c2f2eab89d8343f1ceaf4f2e07951c10a07c30784e0d,1.36200680846,true
440,1658471884,0x4ae28d2becc055439bd18c4472a571d0a80e7deb460d49f0e093003484f4fba5,1.71420374487,true
441,1658467812,0xaad7574f238985ebeef8232c1bdd017b85180fc8abe61f3bd149f7f22fa6f46c,1.52128138044,true
442,1658461705,0xc520f0b95b7b72e9d92bb5cd1b897bd2456a0283df5a72a498f226b73bd31d5b,1.6708668177,true
